,Beijing,Guangzhou,Shanghai,Wuhan,Chengdu,Shenyang,Tianjin,Xian,Chongqing,Jinan,Haerbin,Hangzhou,Nanjing,Taiyuan,Changchun,Zhengzhou,Nanning,Kunming,Foshan,Shijiazhuang,Fuzhou,Shenzhen,Changsha,Qingdao,Dalian,Wulumuqi,Hefei,Jilin,Shiyan,Nanchang,Tangshan,Guiyang,Lanzhou,Yinchuan,Liuzhou,Dongguan,Guilin,Anshan,Shantou,Huhehaote,Wenzhou,Zhanjiang,Benxi,Zhenjiang,Xining,Baotou,Changzhou,Zhongshan,Kaifeng,Suuzhou,Qiqihaer,Jinzhou,Huizhou,Weifang,Jincheng,Xiangfan,Fushun,Cangzhou,Jingzhou,Xuzhou,Chengde,Nantong,Yantai,Hengyang,Liaocheng,Taian,Dandong,Yichang,Jiangmen,Yibin,Zhuzhou,Yangzhou,Zunyi,Datong,Xiamen,Mianyang,Jiamusi,Zibo,Zhangjiakou,Dongying,Jiaozuo,Langfang,Chaoyang,Anyang,Baise,Maoming,Jining,Baoding,Zhuhai,Bengbu,Handan,Suining,Yulin,Wuhu,Nanyang,Luzhou,Changde,Zaozhuang,Yanbian,Quanzhou,Yuxi,Zhaoqing,Binnzhou,Jinhua,Xinxiang,Luoyang,Tianshui,Shaoguan,Puyang,Nanchong,Xingtai,Tieling,Fuxin,Wuzhou,Qinhuangdao,Qingyuan,Ganzhou,Qinzhou,Yuulin,Shihezi,Meizhou,Huaihua,Shaoyang,Baoji,Suihua,Changzhi,Liaoyang,Yangjiang,Pingdingshan,Mudanjiang,Anqing,Xiangtan,Panjin,Yiyang,Qianjiang,Yingkou,Enshi,Luohe,Zhoukou,Linyi,Xiaogan,Huanggang,Hengshui,Jixi,Huangshi,Yili,Panzhihua,Xuchang,Taiizhou,Hechi,Wuxi,Xianyang,Weinan,Loudi,Kelamayi,Shangrao,Shuangyashan,Liaoyuan,Ezhou,Tongchuan,Xishuangbanna,Xianning,Heze,Daqing,Dezhou
Ganzhou,2.5356009,51.304902,11.402988,4.6914249,0.69223055,0.92043979,1.6928116,0.68073695,1.6443714,1.5758555,0.30650871,8.0094276,5.3156666,0.4272017,0.14508696,0.8432751,0.64318797,0.27243497,9.6612758,0.38586607,14.440289,7.5619618,7.170749,0.69449088,0.34445968,0.029269648,0.93822071,0.19634769,0.24686677,2.8898065,0.31193492,0.18605326,0.042462688,0.042819626,0.58827166,3.3405174,1.1967873,0.14414837,4.8708725,0.097747533,0.89457669,0.57202538,0.032884681,1.0871787,0.0013451189,0.023514419,1.5097984,3.6773569,0.32085084,2.3371105,0.062859569,0.096813135,4.7048275,0.31995888,0.060581442,0.24004811,0.17412469,0.21430152,0.72765772,0.35339509,0.1970235,0.41545706,0.19012789,2.0949346,0.10624684,0.25523122,0.085847665,0.43123499,2.466901,0.047088515,2.5986368,0.60027286,0.1198926,0.027166102,2.2863965,0.078802974,0.032434943,0.28038865,0.19175605,0.078117556,0.18590588,0.35606677,0.061031987,0.23117757,0.082062666,0.19799217,0.20037326,0.26547546,3.5511825,0.14825106,0.15147622,0.059449934,0.20459852,0.31289573,0.14795858,0.069827642,0.30828406,0.1962187,0.021521812,2.0845705,0.095320793,0.63993372,0.13548337,1.1323146,0.082585863,0.12885519,0.013495325,2.7251543,0.071989553,0.044760656,0.042335525,0.02657018,0.042933936,0.32269295,0.044109328,1.746019,0,0.15166168,0.019890088,0.00084282418,5.403885,0.18090313,0.412217,0.032204461,0.065358423,0.051513844,0.17467649,0.28987896,0.076625542,0.025070723,0.17565953,1.1891048,0.035294619,0.69769644,0.13850756,0.051266906,0.18617834,0.11968026,0.095520697,0.10968831,0.73757597,0.48283195,0.051628746,0.0086084318,0.27123059,0.0016628659,0.021567516,0.111102,0.34168839,0.089005331,0.40352052,0.12229482,0.081509795,0.2429993,0.00091494484,0.42766865,0.0044907295,0.0074820654,0.30857166,0.015522353,0.0099370161,0.31638331,0.068265265,0.016716586,0.13333009
Ganzi,17.799059,12.974269,11.256928,5.4609515,92.859329,4.7330782,9.7674888,11.11171,21.401085,6.2918598,1.7243172,5.1396123,6.2407363,4.1838753,0.80486753,4.0894503,1.9711471,10.687889,3.7189244,2.7582194,3.1434896,2.1994446,3.6549129,2.0899346,1.4323732,1.7801802,1.115848,0.98447217,1.7579883,0.84047454,1.7238157,2.1277085,3.2232601,1.4683953,1.2962033,0.94440095,1.4268089,0.61813019,0.72209014,1.3144697,0.3840816,1.0369269,0.14303981,1.3145534,0.14752534,0.3863972,1.562679,1.3992087,1.2577417,2.4008534,0.45745358,0.51251481,0.83549214,1.0568818,0.41374476,0.9010926,0.81549887,1.155308,1.0252999,0.84428051,1.3844122,0.51898393,0.62407035,0.75723638,0.48438564,0.92860787,0.35784349,1.5264063,1.3433139,2.4202782,0.52267,0.86409529,1.5338269,0.25670584,0.32040932,7.0425238,0.17895003,1.0220324,1.6674674,0.31900018,1.065265,2.1923471,0.35233084,1.0633234,0.47627049,0.22691759,0.66617902,1.9039007,1.5737364,0.26763993,0.8555765,3.041655,0.30726527,0.29286742,0.67098384,2.2981745,0.57036526,0.55014974,0.096723928,0.29347769,2.8298353,0.30902269,0.58666248,0.60607145,0.40253582,0.81892799,0.66062139,0.25797826,0.32368708,1.6567073,0.2567573,0.13673255,0.23912584,0.3126208,0.23682816,0.44487293,0.29035965,0.36956402,0.33544271,0.048907613,0.36569457,0.41317743,0.50258402,0.93198483,0.41766273,0.38366347,0.80875903,0.23932991,0.35981803,0.12406513,0.14142705,0.65629724,0.17445914,0.75994585,0.22999293,0.23007856,1.1215624,0.42499229,0.28496937,0.306901,1.1840215,0.47738481,0.29069507,0.043086385,0.19445769,0.097065415,2.1151776,0.45417546,0.20004948,0.38875304,0.44374795,2.4035232,1.0399333,0.31894627,0.049931223,0.15221399,0.023585716,0.037246177,0.27268076,0.25725539,0.2778618,0.23730585,0.24922215,0.11126406,0.62808113
Guangan,2.3338032,2.1556295,1.8976955,1.5066366,15.292143,1.1457845,1.3671703,6.3434555,108.23337,0.89825205,0.37421707,2.0503695,1.218668,0.61215618,0.090904007,1.8376256,0.62149889,1.4281773,0.69405921,0.42442478,0.47070505,0.38441622,0.92002205,0.2818845,0.38534055,0.12079252,0.23314927,0.22666661,1.5165503,0.15589012,0.23364419,0.89474611,0.24327215,0.10300179,0.58415036,0.16450747,0.33246331,0.15994505,0.26125093,0.12421483,0.14470799,0.13250406,0.015115863,0.24969215,0.010896804,0.075617626,0.29139582,0.24086373,0.54030082,0.42750131,0.09199877,0.064183259,0.311394,0.34247412,0.062482606,0.28067116,0.19918088,0.15901206,0.74005092,0.14298906,0.33860855,0.18804424,0.18940512,0.14837144,0.072532066,0.14578182,0.091653082,0.56789408,0.20978527,0.46650001,0.28443178,0.15078938,1.8919808,0.065170747,0.042159912,1.1997539,0.037641683,0.14735528,0.40533358,0.097655121,0.45494024,0.31506205,0.04431553,0.41585677,0.04604333,0.029530385,0.099989154,0.53226396,0.54007814,0.046595242,0.13478937,3.7325837,0.047591066,0.052421734,0.15660486,1.8797591,0.16747171,0.084187399,0.022496974,0.11170704,0.17403551,0.11974523,0.075363604,0.11021148,0.074511386,0.41365309,0.064771987,0.042680856,0.052661943,7.6975284,0.083541168,0.016423322,0.057358337,0.04691222,0.030716197,0.18661527,0.12744666,0.1097952,0.086378206,0.0016480152,0.042121868,0.1105919,0.32866111,0.18772629,0.087083095,0.055016067,0.09120357,0.032801966,0.072747326,0.01126818,0.025589619,0.14108597,0.044050363,0.55992891,0.073145561,0.059743396,1.8299416,0.084429405,0.1307641,0.047164065,0.27231423,0.24919564,0.041410232,0.0094070752,0.046188183,0.0064517016,0.16373518,0.091357423,0.025637982,0.14057558,0.081494743,1.0698536,0.25138686,0.061944057,0.001563067,0.02766942,0.0050431176,0.0043230475,0.070305786,0.10722149,0.028679836,0.13968195,0.097179134,0.010712794,0.082449536
Guangyuan,2.4623889,1.0583679,1.4107179,0.93197949,12.142258,0.94942922,1.4458689,8.1177133,13.023555,0.96872234,0.30968497,1.2448709,0.90727803,0.71176632,0.087833602,1.4768945,0.26576123,0.68438228,0.33530295,0.47620893,0.28834398,0.19020787,0.40522826,0.29209969,0.3100737,0.11882798,0.17374583,0.18526714,1.0406336,0.10092338,0.24318726,0.27522529,0.38870713,0.13108196,0.2258129,0.080913136,0.14363271,0.12896754,0.133172,0.13347001,0.084769267,0.065620005,0.014687055,0.18581927,0.015268266,0.07963971,0.21682525,0.11865169,0.41816042,0.31793562,0.079154236,0.064455986,0.1502927,0.2658157,0.074672437,0.21753097,0.16217283,0.17016725,0.35352574,0.1578776,0.30014159,0.12479639,0.14691002,0.06764554,0.080327116,0.15975337,0.073385528,0.23197281,0.10362017,0.16271339,0.12932446,0.12340012,0.40152906,0.062344907,0.022300546,6.5351473,0.030801748,0.15730304,0.37714298,0.078847368,0.38485603,0.33753959,0.044834183,0.33853387,0.021513167,0.014577085,0.10989013,0.48156816,0.25710661,0.039024642,0.15384975,1.2299959,0.022700509,0.039031405,0.13089302,0.46430666,0.067640263,0.091905906,0.018009846,0.059808545,0.07900547,0.05379134,0.079454521,0.072605121,0.089009983,0.34757988,0.11561333,0.020730626,0.059966399,3.4580576,0.073211807,0.016091749,0.04823221,0.022463617,0.031554334,0.084156115,0.062449292,0.048926452,0.099399533,0.0016571045,0.021824014,0.044061747,0.12303604,0.4093996,0.073419709,0.064182133,0.089811896,0.01627222,0.07833317,0.010625455,0.016690431,0.062850032,0.036426231,0.22688115,0.035705136,0.048621619,0.57338536,0.0827689,0.094313974,0.050762746,0.20876566,0.14423734,0.045219425,0.0076021296,0.029385423,0.0060945323,0.08852429,0.091542878,0.017098532,0.055515803,0.060621052,1.5265811,0.38023798,0.026940822,0.0015516947,0.018087988,0.0040983191,0.0042032602,0.044525662,0.13578926,0.015685314,0.072113689,0.075509232,0.010255255,0.088565811
Guangzhou,2.5780361,0,6.416899,3.0957988,0.95047277,1.7042315,1.562674,1.4014383,4.0260682,1.2772338,0.59547246,9.1585696,3.144478,0.36656456,0.1211919,1.409933,4.098016,1.053714,260.21874,0.41782682,7.2962202,148.506,4.7019751,0.51544225,0.60978988,0.076962604,0.5363175,0.37284213,0.46408951,0.94560585,0.27623871,0.38846711,0.043812507,0.040513863,2.9625377,174.39288,3.149569,0.25977317,13.179355,0.075814344,1.0340324,3.0434317,0.019946778,0.63863444,0.0033424109,0.047977058,0.74886686,71.963918,0.51627135,1.0870855,0.12437717,0.080346821,102.59984,0.52267276,0.056836904,0.22201088,0.32192656,0.19623232,1.0349237,0.25530293,0.36591977,0.58165898,0.31768847,1.7767589,0.095837252,0.20945281,0.15549412,0.36715072,32.917681,0.080178197,2.3350038,0.36422734,0.35975845,0.051330754,1.4030361,0.08600075,0.064319702,0.21763683,0.36189423,0.13226688,0.31993458,0.33961637,0.052396397,0.38403331,0.24371632,1.0380732,0.14849866,0.48268524,108.49352,0.097441876,0.15530226,0.07722775,0.94456361,0.17125648,0.13424398,0.21392653,0.26506414,0.15121646,0.04102236,2.0078637,0.17116987,14.148177,0.10332523,0.5164303,0.081568441,0.22682641,0.011509991,2.8727053,0.060804786,0.11287695,0.074228452,0.021390094,0.079649871,1.9882738,0.037064502,23.537496,3.415822,1.1260167,0.04013058,0.00083045161,3.1378206,0.19509074,1.0766435,0.027573254,0.12828552,0.048435555,0.11777702,2.2618114,0.068180268,0.015665913,0.088568238,0.73328323,0.06426162,1.1637338,0.098231911,0.092219771,0.39474761,0.10968731,0.1457255,0.077406975,0.51160468,0.56130129,0.048597429,0.016882981,0.10893621,0.0045066006,0.076291441,0.10372428,0.18833789,0.44983367,0.20762072,0.25529546,0.07004162,0.20957289,0.00082334019,0.14221499,0.0088706204,0.0057014575,0.15794885,0.03152672,0.042271806,0.34952085,0.10919266,0.01410587,0.11065027
Guigang,1.4670717,50.941443,2.8374891,1.5478672,0.96333345,0.97757411,0.88732139,1.1487975,4.2885992,0.71257416,0.34319961,3.5995837,1.4628475,0.20656178,0.071405489,0.89982283,29.882644,1.774447,21.722879,0.23318255,2.0259865,8.0685869,2.0993873,0.29012637,0.3390003,0.069408251,0.26115949,0.21093425,0.357573,0.3609577,0.15781667,0.47336235,0.041164711,0.025348703,11.598045,3.7786457,2.9087368,0.14436723,1.8561618,0.043717841,0.35063185,5.3472381,0.011726331,0.30065448,0.0031245702,0.034602093,0.35285914,5.3976925,0.31296533,0.52267587,0.075340056,0.046538023,3.6264152,0.28602799,0.031142285,0.11459806,0.18086656,0.11056062,0.63595581,0.13923446,0.22614604,0.25910183,0.17101474,0.74467164,0.053034519,0.11596792,0.085704186,0.21411441,4.5218791,0.086079059,0.93016846,0.17584655,0.50585968,0.034074582,0.31936606,0.085438231,0.036755342,0.12178617,0.23439631,0.075106375,0.20880947,0.19232503,0.030300818,0.23563843,0.85828481,1.4545215,0.081967066,0.30616218,10.522506,0.04899143,0.085440717,0.08016335,6.3922336,0.077677333,0.070910487,0.29667287,0.15008405,0.082902196,0.022650676,0.46580057,0.29027898,3.8370442,0.058339083,0.21408895,0.044244647,0.15579433,0.0094907295,0.46545646,0.033490253,0.12020244,0.046599385,0.012523847,0.046514105,6.6722976,0.02127774,2.9590054,0.65089829,6.8210371,0.030046455,0.00071744481,0.49898643,0.21702615,1.0427469,0.022148889,0.075767458,0.026818359,0.068819134,0.75034979,0.036543472,0.0093376739,0.038717719,0.39566205,0.036775599,0.7971721,0.049093417,0.051848564,0.35828414,0.058211165,0.084907751,0.042934635,0.26015766,0.27581696,0.027195929,0.0094775331,0.052864666,0.0041214542,0.11250523,0.055417127,0.064513125,1.8387924,0.099151815,0.20970252,0.038677315,0.12979729,0.00070789164,0.05591524,0.005022469,0.0033501312,0.079632863,0.024961053,0.065267513,0.17515893,0.063770605,0.0083520476,0.061995597
Guilin,1.7899296,31.863607,3.7523683,2.5758925,1.3291963,1.0333434,1.0882682,1.4570617,6.3002468,0.91010574,0.34991058,4.1375491,2.0203559,0.25752316,0.080632795,1.1440434,5.6789682,1.3432292,13.007907,0.29744216,1.4319919,5.1318838,4.7193458,0.36342229,0.36533438,0.064315752,0.374335,0.2171966,0.50233356,0.61112066,0.19118795,1.0048918,0.049450635,0.029031934,21.052215,2.3732335,0,0.15351453,1.5214463,0.051722986,0.37098951,1.0471546,0.013319065,0.40815138,0.0032574063,0.038049819,0.47852717,3.4018405,0.39353073,0.68823814,0.077278175,0.054573236,2.7278957,0.32588483,0.041461332,0.17601619,0.18956197,0.1381739,1.0735667,0.18747946,0.24796628,0.28947673,0.18950996,2.3276926,0.069050547,0.15081465,0.0903682,0.35761658,2.8657825,0.13377678,1.7709759,0.23485926,0.7182751,0.038517338,0.22237972,0.11336864,0.036765555,0.1544769,0.26071191,0.085044805,0.26209323,0.23753436,0.035667125,0.28921683,0.26727135,0.40885966,0.10731193,0.34934185,5.1885163,0.06746385,0.11262848,0.11599566,0.53514916,0.11130811,0.10303259,0.34623326,0.2851708,0.1102619,0.023022328,0.45857368,0.24268277,2.2042407,0.072502339,0.30518995,0.060349623,0.20198204,0.0115866,0.33338114,0.044071096,0.15114442,0.054901172,0.014342494,0.049468122,1.0208042,0.025481687,3.2080192,0.80590979,0.97046147,0.034765275,0.00075013131,0.33995988,0.67106481,4.2511055,0.027643725,0.07739141,0.03491358,0.079203911,0.42584022,0.051273427,0.010276888,0.058575374,0.94857103,0.039369923,1.7612576,0.081853331,0.055525591,0.58459085,0.08368073,0.10893883,0.055580029,0.41533211,0.38306771,0.034477031,0.0094941024,0.08407134,0.0037071077,0.093971385,0.078332124,0.064315817,1.0526334,0.1318408,0.25843867,0.050631215,0.29209203,0.00073481775,0.084838265,0.0050205119,0.0038073776,0.12970978,0.030715103,0.040027589,0.27254987,0.077859242,0.0093288454,0.078385506
Guiyang,1.4952811,6.6968057,2.2978639,1.382225,4.1311011,0.89916369,0.87297974,2.0739495,15.094621,0.60084003,0.30698499,2.1850539,1.1993853,0.34577874,0.06627571,1.0687529,2.7963249,4.7625528,2.2784358,0.25056835,0.83500131,1.1644575,1.9857992,0.24352306,0.30375299,0.096658855,0.22595852,0.18595938,0.5889658,0.30214379,0.15243479,0,0.10956768,0.056998405,2.8558764,0.50800675,1.7120894,0.12799361,0.47495188,0.077630057,0.17611411,0.40085477,0.010918433,0.24709676,0.0057315107,0.045130591,0.28848815,0.73997468,0.34274685,0.42750082,0.072338533,0.044136655,0.65523129,0.2607131,0.034133594,0.14009662,0.16066386,0.10384756,0.64905615,0.118814,0.2369545,0.17933541,0.14991628,0.43050114,0.045863996,0.098181962,0.074574718,0.33493103,0.63906281,0.62334065,0.44815505,0.14977873,6.1233616,0.040392403,0.082964752,0.33738273,0.031882761,0.10252659,0.26503945,0.071742374,0.25586444,0.1976691,0.030143422,0.2611118,0.17060635,0.090269888,0.069504719,0.34276346,1.2924909,0.042012606,0.082256496,0.47514231,0.16353769,0.063616194,0.083394149,2.5092851,0.18404899,0.070545208,0.019102547,0.168816,0.72143118,0.31833625,0.050702009,0.17520881,0.043256168,0.20864968,0.026816252,0.10602526,0.032214413,0.39477851,0.052434665,0.011718058,0.043997958,0.15893684,0.020417598,0.44073543,0.21347544,0.41210861,0.043463398,0.0012024174,0.11070757,0.48397914,0.76506754,0.068104953,0.070081832,0.030899702,0.064575922,0.098639815,0.041933051,0.0085396498,0.031938276,0.4314154,0.034096377,0.73421305,0.054284585,0.046947074,0.78470545,0.051181189,0.088073495,0.036313695,0.23033188,0.22318861,0.02571606,0.008045642,0.046763928,0.0055305519,0.32833667,0.055105933,0.039501501,0.94577992,0.081222998,0.37309393,0.10756051,0.19643597,0.0011605524,0.04614587,0.0043011823,0.0031208617,0.070800024,0.041522477,0.073321313,0.13870032,0.06564369,0.007925589,0.054165126
Guoluo,12.619709,4.8514793,5.8213393,2.5886825,21.577937,3.2093651,6.6491924,6.7012775,7.7617275,3.928565,1.1867306,2.5312097,3.2626025,3.0064896,0.5536091,2.411044,0.61640813,2.3005145,1.3623204,1.9015245,1.398965,0.82640284,1.5153284,1.2679148,0.93039391,1.6741977,0.57449613,0.66391289,0.88722891,0.37906354,1.1705909,0.59301531,4.2775994,1.5064067,0.42209029,0.35324269,0.49231915,0.40464734,0.29105023,1.0642691,0.18132756,0.34588373,0.093958017,0.69268761,0.30944751,0.33214197,0.80820255,0.51694556,0.73470829,1.2466289,0.33092264,0.34875981,0.32036869,0.64767839,0.26119374,0.44424351,0.54332526,0.76839161,0.45134827,0.48006077,0.99025768,0.27635236,0.38591469,0.2933466,0.30469024,0.56688861,0.23311215,0.68053075,0.48546396,0.53682939,0.21084281,0.46546445,0.45629399,0.19119096,0.13642584,2.6132737,0.12214213,0.63257784,1.236265,0.20320249,0.64876763,1.5038091,0.2435113,0.64880507,0.13883862,0.077807215,0.39740431,1.3349694,0.5786501,0.14529369,0.55050125,0.93663813,0.10271533,0.14838109,0.35878514,0.57677433,0.23537191,0.3210617,0.063784427,0.12636579,0.66033902,0.11118549,0.37562634,0.29347612,0.24441628,0.47878026,0.5034579,0.09928673,0.1995227,0.60949301,0.16989775,0.092755411,0.1645416,0.10764286,0.16056519,0.16510885,0.11850407,0.11873103,0.26942225,0.044304135,0.14783839,0.1475328,0.18260978,0.61433574,0.29452744,0.25323381,0.53737541,0.084153158,0.20414107,0.083247702,0.068946864,0.26156126,0.11724558,0.30259053,0.10416693,0.15178162,0.45303477,0.23629959,0.15881403,0.18107215,0.57122692,0.23066528,0.19269905,0.028900375,0.090373497,0.081555362,0.35955064,0.25885523,0.097399576,0.11724466,0.23210168,1.5865073,0.66542719,0.12152712,0.04433694,0.071106905,0.015951082,0.02510275,0.12866029,0.17296551,0.071808841,0.10706436,0.1483408,0.079208403,0.40372805
Guyuan,15.918692,2.846823,7.2504489,3.8682524,6.9490896,8.1658626,9.0441473,56.527488,15.279751,5.7507415,2.5982604,6.0119517,4.6111543,5.2744551,0.53343836,10.702296,0.67631323,1.4917183,0.79225105,3.0404218,1.3172312,0.51059746,1.416394,1.7225389,2.5392818,0.94616916,0.87627681,1.5328818,3.6397776,0.44094326,1.5128496,0.32169441,2.3614326,6.4001115,0.54325855,0.21537364,0.25027924,1.0562588,0.47153309,1.7425539,0.38476413,0.14205774,0.089344157,0.9469986,0.19512597,1.2137034,1.1052255,0.31442728,2.9365573,1.6287523,0.7099904,0.39635138,0.48823668,2.0244689,0.4512024,0.76038405,1.3449145,1.0685618,1.1341362,0.94093259,3.0125857,0.7065287,1.1209562,0.22254114,0.47892866,0.95081355,0.59161689,0.61911172,0.25781212,0.18261313,0.40293827,0.72945565,0.60032321,0.76062794,0.10273232,1.2722791,0.25031627,0.93224107,4.2601112,0.6518023,3.1110036,2.120891,0.27636121,2.69198,0.042239064,0.031379894,0.65442893,5.1215244,0.80191785,0.23179384,0.9221906,0.48342975,0.046099061,0.19831621,0.79632871,0.59596879,0.19321037,0.54666003,0.14285375,0.23229889,0.1482603,0.15682688,0.49397545,0.32739824,0.53772916,2.4333326,2.199951,0.07216547,0.35925791,1.1516663,0.71166764,0.098165085,0.4278948,0.045913611,0.19543769,0.25095651,0.2132798,0.1311961,2.1819293,0.01367284,0.083533025,0.068728548,0.30459697,4.3576902,0.63542462,0.38601819,0.54877532,0.036815907,0.47631616,0.064039849,0.075724177,0.20337162,0.31384712,0.61535176,0.13880009,0.40629192,1.084945,0.49976734,0.57849181,0.30124428,0.85702788,0.62518902,0.28596814,0.060696704,0.12453377,0.044486031,0.18802145,0.55353762,0.08844077,0.12922016,0.31004179,20.7812,2.4038272,0.058725297,0.012570554,0.080422851,0.032950925,0.025577876,0.18721126,2.0622161,0.042708006,0.26348794,0.55484662,0.067978662,0.55397146
Haerbin,12.570644,0.4664388,3.7379833,0.36382647,0.14823581,39.025051,7.1313584,0.25271557,0.19688952,2.4166919,0,0.98819897,1.4182372,0.6032934,51.274512,0.40209293,0.025933723,0.032173566,0.11888144,0.72868518,0.378805,0.084952478,0.1442454,1.531475,3.8872451,0.058743613,0.1782688,64.83492,0.049925557,0.067592306,1.8094926,0.013957697,0.030408451,0.05149985,0.018983492,0.034843386,0.027109822,2.9111779,0.045647981,0.28707462,0.0696854,0.019925398,1.5171974,0.34855371,0.0010796157,0.07808537,0.37344254,0.048533223,0.16295776,0.72286688,16.180615,1.7831992,0.036040033,0.62115337,0.040187854,0.037049611,9.5267036,0.57256323,0.040614593,0.21435756,1.7424112,0.19226508,0.64108928,0.024046095,0.12841785,0.29700151,2.2800493,0.042957402,0.040766349,0.0064324895,0.02107769,0.25702634,0.010485288,0.0839452,0.02888109,0.020110621,9.7356028,0.4780786,0.95259976,0.21770418,0.1049944,1.2432836,0.92031863,0.16789235,0.0044608847,0.0050336671,0.17424048,0.74320192,0.053877361,0.052766406,0.16438664,0.010875411,0.0058222958,0.05088201,0.035992013,0.0085006654,0.015760834,0.15401907,5.2709455,0.027971609,0.010608084,0.0085600794,0.3219045,0.11571217,0.052732293,0.050913383,0.0062832598,0.010044184,0.062668553,0.008650226,0.061761981,1.9787955,1.437601,0.0067996558,0.34216523,0.014199988,0.015992479,0.0056786196,0.024404674,0.0017665022,0.021957614,0.0070479832,0.010491254,0.013438236,64.568598,0.047263105,5.0633904,0.0061746179,0.027167306,18.312294,0.015700141,0.021528872,0.71838564,0.021462436,0.0098025119,0.85989798,0.01839112,0.039274206,0.034371455,0.11459767,0.074373997,0.0411581,0.10101565,2.7903963,0.014159418,0.0031644894,0.0033498072,0.04295706,0.045306893,0.0041368989,0.13172935,0.056081867,0.039235607,0.0074589168,0.0020776701,0.018632314,1.2958707,0.86136352,0.020303311,0.0080419327,0.0012396294,0.013586366,0.048207337,6.2274195,0.23978169
Haibei,9.0557762,2.0717171,4.3759023,1.8389226,4.5713779,6.56115,5.1486815,9.5686332,7.126137,2.9581289,2.4597007,3.5050025,2.543629,2.3079944,0.37925032,3.9009782,0.53990207,1.5321662,0.63228399,1.5033146,0.83092759,0.37919237,0.75114529,0.97688329,1.8010358,3.6687139,0.45592199,1.3459404,1.130195,0.24201429,0.89439091,0.24872465,5.7909648,1.290532,0.38335271,0.1590454,0.21493086,0.79176581,0.32570708,0.80701054,0.24066736,0.13096511,0.06259903,0.53394023,2.5202939,0.94664042,0.62453076,0.23410996,1.1928229,0.95711759,0.72805537,0.25602104,0.340289,1.1551531,0.18225701,0.30185191,1.0867206,0.59086902,0.53350094,0.45737597,2.1647391,0.41926542,0.70009213,0.12465934,0.23104268,0.47043368,0.45354842,0.28870643,0.20567314,0.13604043,0.23343358,0.39917481,0.37380929,0.43626989,0.066616178,0.74532073,0.24957566,0.4915788,2.8261355,0.38037368,1.0876024,1.1701669,0.17527663,1.1145789,0.037663839,0.028872246,0.32165928,2.8049717,0.58887499,0.11804649,0.41446519,0.3128569,0.04157057,0.10911509,0.29147033,0.41419987,0.097158499,0.27301962,0.12576854,0.15165998,0.13028263,0.11083509,0.28358944,0.1979787,0.21735119,0.74560787,0.45833176,0.043534891,0.16228839,0.50641782,0.3266692,0.067391075,0.34266599,0.041493029,0.11931167,0.16955719,0.13385043,0.10626628,0.64127612,0.027589346,0.054812587,0.057156009,0.18166839,0.56127221,0.62813625,0.16463551,0.372006,0.032611792,0.17751251,0.048423833,0.041519474,0.11106971,0.23697765,0.32592519,0.063820851,0.29971916,0.47066316,0.20331574,0.24470355,0.15571003,0.39586287,0.30611023,0.15077228,0.057958881,0.062648955,0.15190501,0.21100508,0.22157026,0.056353422,0.09980832,0.17977029,2.4739207,0.58218714,0.040829043,0.024930012,0.046541091,0.032263524,0.017898148,0.092138281,0.28921788,0.051424357,0.13161001,0.24960429,0.049270512,0.30413672
Haidong,32.161084,6.8282726,11.153306,4.893624,22.453088,7.2529639,16.425237,18.03861,11.987735,9.2721013,2.5588272,4.6985309,6.4765856,8.7135216,1.2198893,5.7900433,0.7344278,2.0590558,1.875287,5.04891,2.3191299,1.1573981,2.4984882,2.8173671,2.0989542,2.2041872,1.1417653,1.4442155,1.8975488,0.66284317,2.836241,0.69914025,84.537078,7.9173824,0.54215842,0.49461804,0.66905067,0.90363713,0.4350036,3.2179829,0.3184329,0.42288736,0.20621789,1.3766558,4.9535504,1.0268815,1.5785587,0.71215675,1.7162271,2.414584,0.72859791,0.80848918,0.45987058,1.4687118,0.67966734,0.90658941,1.2036113,1.9002614,0.80422118,1.0464687,2.4595504,0.54635045,0.86177103,0.44822816,0.73972298,1.3199297,0.51428272,1.257643,0.65355379,0.5586972,0.33374423,0.94445743,0.58276751,0.53077418,0.21611524,3.6952373,0.2553519,1.4649559,3.278711,0.47536138,1.6177468,3.7886496,0.57546335,1.5727098,0.15687132,0.099323944,0.91248853,3.5011903,0.79001899,0.30428876,1.395636,1.2383036,0.12891764,0.28758334,0.79551914,0.65334582,0.39658759,0.71694133,0.13549633,0.20291224,0.5972351,0.15183461,0.89231531,0.5324311,0.596239,1.172155,1.8612759,0.14611585,0.48302713,0.94203592,0.43671726,0.20720982,0.37810763,0.14064855,0.38321593,0.23421652,0.18473635,0.14266811,0.94449007,0.057833243,0.22405028,0.21483181,0.26629166,1.8795641,0.64023716,0.681041,1.2052496,0.11003175,0.47625201,0.17672406,0.13076856,0.4151579,0.26817853,0.48615033,0.19143122,0.34336157,0.76776416,0.53172189,0.35268704,0.40318573,1.1079035,0.43947385,0.48482317,0.060446868,0.16564096,0.099016779,0.28490242,0.59882308,0.17603058,0.13909472,0.45413856,4.8266038,1.8861257,0.18717929,0.058772536,0.12657685,0.033290812,0.055378625,0.24005731,0.53089371,0.06283957,0.19199906,0.34558312,0.17530123,0.98110885
