,Beijing,Guangzhou,Shanghai,Wuhan,Chengdu,Shenyang,Tianjin,Xian,Chongqing,Jinan,Haerbin,Hangzhou,Nanjing,Taiyuan,Changchun,Zhengzhou,Nanning,Kunming,Foshan,Shijiazhuang,Fuzhou,Shenzhen,Changsha,Qingdao,Dalian,Wulumuqi,Hefei,Jilin,Shiyan,Nanchang,Tangshan,Guiyang,Lanzhou,Yinchuan,Liuzhou,Dongguan,Guilin,Anshan,Shantou,Huhehaote,Wenzhou,Zhanjiang,Benxi,Zhenjiang,Xining,Baotou,Changzhou,Zhongshan,Kaifeng,Suuzhou,Qiqihaer,Jinzhou,Huizhou,Weifang,Jincheng,Xiangfan,Fushun,Cangzhou,Jingzhou,Xuzhou,Chengde,Nantong,Yantai,Hengyang,Liaocheng,Taian,Dandong,Yichang,Jiangmen,Yibin,Zhuzhou,Yangzhou,Zunyi,Datong,Xiamen,Mianyang,Jiamusi,Zibo,Zhangjiakou,Dongying,Jiaozuo,Langfang,Chaoyang,Anyang,Baise,Maoming,Jining,Baoding,Zhuhai,Bengbu,Handan,Suining,Yulin,Wuhu,Nanyang,Luzhou,Changde,Zaozhuang,Yanbian,Quanzhou,Yuxi,Zhaoqing,Binnzhou,Jinhua,Xinxiang,Luoyang,Tianshui,Shaoguan,Puyang,Nanchong,Xingtai,Tieling,Fuxin,Wuzhou,Qinhuangdao,Qingyuan,Ganzhou,Qinzhou,Yuulin,Shihezi,Meizhou,Huaihua,Shaoyang,Baoji,Suihua,Changzhi,Liaoyang,Yangjiang,Pingdingshan,Mudanjiang,Anqing,Xiangtan,Panjin,Yiyang,Qianjiang,Yingkou,Enshi,Luohe,Zhoukou,Linyi,Xiaogan,Huanggang,Hengshui,Jixi,Huangshi,Yili,Panzhihua,Xuchang,Taiizhou,Hechi,Wuxi,Xianyang,Weinan,Loudi,Kelamayi,Shangrao,Shuangyashan,Liaoyuan,Ezhou,Tongchuan,Xishuangbanna,Xianning,Heze,Daqing,Dezhou
Aba,0.050710784,0.030030686,0.018453693,0.027144766,0.38047607,0.0022000999,0.012921975,0.050778683,0.063975848,0.0070209986,0.00066448418,0.00686635,0.0094625933,0.013721785,0.001102845,0.02039803,0.0043332519,0.018521847,0.0039733633,0.0036678867,0.0031782742,0.010454825,0.013484784,0.003413159,0.0020583139,0.0047354747,0.0030453819,0.00028359949,0.005891508,0.0047900368,0.0017433622,0.011094706,0.045855931,0.0073482936,0.0033017573,0.0034312921,0.0021143206,0.00020707154,0.00031960267,0.0032408999,0.00026890438,0.00065150663,0.00017330738,0.0013195527,0.015513738,0.002933919,0.0021849848,0.0014971822,0.0011627073,0.0024494419,0.00011502428,0.00017524091,0.00093784159,0.00072253769,0.001016723,0.0040476604,0.00017546567,0.00086824925,0.0014262242,0.0010185085,0.00045814096,0.00078235031,0.00067355485,0.0011142151,0.00043427833,0.00053194958,0.0001553784,0.0079095951,0.00069968504,0.0063376342,0.0011984057,0.0010177214,0.0026713613,0.00032118988,0.00074208864,0.020582476,6.1628336e-05,0.0010021896,0.0003200356,0.00065194043,0.0014513983,0.00082728336,0.00012606396,0.00099582852,0.00065317324,0.00038678893,0.00054598912,0.0006303999,0.0018900003,0.00029684934,0.00072531395,0.005206213,0.00015285789,0.00047751851,0.00050786247,0.0024419277,0.000956362,0.00038968198,3.2115515e-05,0.00041669832,0.0025623003,0.00030052147,0.00029173418,0.00055573456,0.0004293792,0.0018491454,0.0017677751,0.00022787752,0.00028232532,0.0035789737,0.0001987282,6.0308092e-05,9.3496977e-05,0.00034875414,0.0001689927,0.00022884854,0.0003261031,0.00038918079,0.0018784199,0.00017453836,7.9857202e-05,0.00048374588,0.0003168946,0.0036678715,1.7980673e-05,0.00058971588,0.00014232415,0.00020164767,0.00052803842,5.8812256e-05,0.00026430789,0.00076612505,0.00019287859,0.00045719582,0.00057621008,0.00010795965,0.0006585157,0.00058151275,0.00020510141,0.0001702775,0.00042917246,0.00021762543,0.00017973474,2.9892229e-05,0.00044034985,7.6043301e-05,0.0029644531,0.00058131451,0.00019961703,0.00020951166,0.00068456458,0.0016736545,0.00075127628,0.00041276513,0.00045658019,0.00011773935,1.5014108e-05,3.752349e-05,0.00062367968,0.0011535497,0.00029631485,0.00034717225,0.00019998381,7.0691896e-05,0.00019816442
Akesu,0.046460115,0.012354543,0.010988208,0.0090966088,0.012339032,0.0028916475,0.010921976,0.0090178499,0.0079960779,0.0044173642,0.0012417185,0.0035180812,0.004883405,0.0074550848,0.0018127212,0.0077256287,0.0015270237,0.0048620709,0.0016268233,0.0023415673,0.0016031759,0.0045621154,0.0041206533,0.0024901281,0.0021171462,0.56663339,0.0013935688,0.00044668603,0.001205376,0.0018822838,0.0016032615,0.0020809549,0.0091913652,0.0036333901,0.00096344337,0.0014566837,0.00063123374,0.0002357316,0.00015169985,0.0028305241,0.00014426244,0.00028654506,0.00022192787,0.000715256,0.005410584,0.0030996995,0.0011565007,0.00064442341,0.0004891929,0.0014030572,0.00025332611,0.00020494213,0.00040539902,0.00050215633,0.00039958747,0.001031747,0.00023196586,0.00063538728,0.00039447206,0.00053668837,0.00050020836,0.00047146254,0.00053991251,0.00034665531,0.00024605413,0.00031119856,0.00018385011,0.0017531903,0.00029792039,0.00064572001,0.00039689328,0.00056707195,0.00039914579,0.00026049733,0.00036252391,0.00054949133,0.0001316698,0.00066095213,0.00031109186,0.00048871116,0.00055961294,0.00066323774,0.00014580956,0.00046147335,0.00020911462,0.00015968672,0.00029572644,0.00047243854,0.00083046182,0.00014372224,0.00037750464,0.00029813241,5.9582397e-05,0.00022819534,0.00014453823,0.00027156788,0.00023266832,0.00021333984,5.0690603e-05,0.00020271999,0.00086084873,0.00011473864,0.00020806424,0.00029101098,0.00018505305,0.00057075651,0.00017623864,8.677809e-05,0.0001416482,0.00023663183,0.0001155714,8.4670318e-05,0.00012247941,0.00013012598,0.00016627278,8.5449567e-05,0.00013067104,0.00015222318,0.00089379021,0.03401345,3.5637829e-05,0.00011203299,8.4180326e-05,0.0004830472,3.6927473e-05,0.00026690413,0.00017297909,8.5021304e-05,0.00017658151,0.00010350305,0.00010891397,0.00022571426,0.00022536318,0.00012108435,0.00016048207,0.0001199873,0.0001136082,0.0002113721,8.295521e-05,0.00010210655,0.00013765908,8.08635e-05,0.00011794093,5.7340019e-05,0.00015747738,0.059199959,0.00061955688,0.00021422411,0.00011141255,6.186108e-05,0.00038780309,0.00031521473,0.0001872568,0.00010507448,0.088863901,5.3591371e-05,3.0671718e-05,5.4379325e-05,0.00022158336,0.00026598061,0.00016081425,0.00011408488,9.8006944e-05,0.00013813991,0.0001284015
Alaer,0.056042224,0.015655692,0.013601339,0.011246902,0.015267004,0.0035158153,0.013218039,0.010957948,0.0099078966,0.0053764238,0.0015159471,0.0043645943,0.0060248888,0.0089749166,0.0022076994,0.0094160777,0.0019494549,0.006214709,0.0020648623,0.002827624,0.0020091162,0.0057905636,0.0051376731,0.0030424163,0.0025786264,0.51508056,0.0017188102,0.0005450645,0.0014776262,0.0023426161,0.0019418083,0.0026216657,0.010934557,0.0042987335,0.0012195258,0.00184787,0.00079674192,0.00028723791,0.00019178102,0.0033761339,0.00017991345,0.00036744402,0.00027076398,0.00088241092,0.0063760393,0.0036770961,0.0014287804,0.00081879218,0.00059694331,0.0017348863,0.00030792876,0.00024871569,0.00051341597,0.00061266431,0.00048493321,0.001268479,0.00028266512,0.00076990411,0.0004889461,0.00065742218,0.0006034452,0.00058196882,0.00065909422,0.00043453591,0.00029909924,0.00037927971,0.00022426288,0.002165207,0.00037911319,0.00080845661,0.00049671471,0.00069841959,0.00049944997,0.00031278474,0.00045607336,0.00067450567,0.00016147302,0.00080533906,0.00037380648,0.00059454441,0.00068066658,0.00080189816,0.00017662892,0.00056166457,0.00026699693,0.00020383606,0.00036090409,0.00056998919,0.0010563931,0.00017658707,0.00045793189,0.00036860138,7.6029384e-05,0.00028202659,0.00017697816,0.00033971256,0.00028902798,0.00026085211,6.2047674e-05,0.00025469625,0.0011073333,0.00014549739,0.0002529109,0.00036179692,0.00022522997,0.00069540376,0.00021276437,0.00010942305,0.00017234254,0.00029156244,0.00013995739,0.00010303889,0.00014864283,0.00016543174,0.00020152142,0.00010800656,0.00016415334,0.0001947778,0.0010693183,0.03077745,4.4950704e-05,0.00014024328,0.00010558704,0.00058511556,4.5005026e-05,0.00032307277,0.00021059871,0.00010840077,0.0002156218,0.00012667314,0.00013475858,0.00028201419,0.00027388047,0.00015097664,0.00019855847,0.00014603187,0.0001406351,0.00025857904,0.00010154514,0.00012483205,0.0001698864,9.9974714e-05,0.00014287392,7.0321655e-05,0.00019518275,0.05864428,0.00078811013,0.00026165368,0.00013861023,7.8650159e-05,0.00047908982,0.00038160778,0.00022696577,0.00013128284,0.087678041,6.6676725e-05,3.7626531e-05,6.626449e-05,0.00027428642,0.00032167241,0.00020998245,0.000141533,0.00011954442,0.00016794117,0.00015592875
Alashan,0.19520018,0.020566142,0.027355758,0.025548803,0.028271338,0.0079720704,0.042789512,0.042713218,0.02076097,0.016382307,0.0026039196,0.0086436347,0.013501955,0.043019132,0.0042793613,0.031401341,0.0021314576,0.0057149354,0.0026220721,0.011216104,0.0032493943,0.0073694712,0.0095900316,0.0078669119,0.0062886572,0.025483337,0.003975294,0.0010322752,0.0043321196,0.004496264,0.0058861993,0.0036063709,0.085654623,0.063275569,0.0015953705,0.0023774034,0.0011191346,0.00066037599,0.00026377456,0.019688077,0.00031700952,0.00037672092,0.00056967692,0.0019571387,0.047220797,0.024991636,0.0030844944,0.0010199482,0.0018789703,0.0036056515,0.00053198992,0.00062964917,0.00068332269,0.0016771512,0.0018568572,0.0034002353,0.00060364296,0.0025527027,0.001053847,0.0017563797,0.001902539,0.001240572,0.0016826224,0.00071714389,0.00098231121,0.0011361473,0.00049239678,0.0051373409,0.0004572522,0.001183633,0.00085014283,0.0016011939,0.00080604863,0.0013923258,0.00068742716,0.0016231175,0.00023653363,0.0023345596,0.0014552104,0.0017197229,0.0024200786,0.0027498944,0.00047419776,0.0018763538,0.00028421917,0.00022941558,0.0010635497,0.0021801569,0.0012862747,0.00044444558,0.001657035,0.00075708987,8.557339e-05,0.00061644716,0.00053063072,0.00052435095,0.00058963135,0.00072574487,0.00010943383,0.00039386827,0.00091422567,0.00018769788,0.00076539177,0.00068231423,0.00076573716,0.0024164986,0.00098423094,0.00015910264,0.00057013176,0.00067895365,0.00051811092,0.00022075667,0.00035463041,0.00020138274,0.00057845396,0.00014918325,0.00025790418,0.00020560582,0.0073258313,0.00088504197,6.4812547e-05,0.00023563572,0.00017061233,0.0025077501,7.6363046e-05,0.0013161878,0.00047946923,0.0001254319,0.00069107564,0.00021265491,0.00029394261,0.00050133238,0.00066723856,0.00028133229,0.00044780921,0.00035038553,0.00031048528,0.00077443888,0.00029340646,0.00033913925,0.0004057443,0.00022503584,0.00049957779,0.00010847557,0.0004153277,0.0003131576,0.00073858045,0.00082025667,0.000254427,9.2136507e-05,0.0010186681,0.0017045506,0.00096565203,0.00023249046,0.0023122911,0.00012666536,5.5980232e-05,0.00013518766,0.00060217117,0.0014949266,0.00013067708,0.0002964046,0.00036784233,0.0003091758,0.00050458549
Aletai,0.027906411,0.0044624942,0.0051852278,0.0039546442,0.0043350497,0.0017893286,0.0063580767,0.0040902592,0.0030539156,0.0023630911,0.00080561599,0.0015889758,0.0023054266,0.0041077722,0.0011622199,0.003779963,0.00049602901,0.0014242698,0.00057791892,0.0013091715,0.00066384308,0.0016394548,0.0016492889,0.0013360925,0.0012356555,0.7404811,0.0006465818,0.00028078515,0.00052572114,0.00079374696,0.00094458575,0.00070349051,0.0042723363,0.0020118103,0.00033171072,0.00052374622,0.00022460942,0.00014000273,5.7474779e-05,0.0017558482,6.2930601e-05,9.2898557e-05,0.00013392059,0.0003405678,0.0024626577,0.0020253497,0.00054267218,0.00022869588,0.00024130547,0.00066295871,0.00017419556,0.00012518422,0.00014857266,0.00026943781,0.00020145282,0.00045188657,0.00014189044,0.00035790341,0.00016377751,0.00026753863,0.00031071504,0.00022768841,0.00029636192,0.00013258955,0.00013023026,0.0001630762,0.00010933303,0.00072970243,0.00010392925,0.00021625905,0.00015544588,0.00027467288,0.00014117811,0.00015588695,0.00014430878,0.00020704309,8.5430543e-05,0.00035418893,0.0001922428,0.00027046279,0.00027785419,0.00038414805,8.9743849e-05,0.00023468659,6.6427583e-05,5.3652005e-05,0.00015172322,0.00027302016,0.00029251468,6.9201865e-05,0.00019929494,0.00010945376,1.9860919e-05,0.00010497731,6.6052973e-05,9.3046436e-05,9.3303086e-05,0.00010833854,3.1289243e-05,8.1582519e-05,0.00024510513,4.0623982e-05,0.00011465603,0.00012970171,9.306677e-05,0.0002720461,7.7598829e-05,3.2420635e-05,7.3100469e-05,9.0420074e-05,6.270663e-05,5.282267e-05,7.6512786e-05,4.4715086e-05,9.8884573e-05,3.1103624e-05,5.0954399e-05,4.9265704e-05,0.00049099948,0.034008645,1.3640083e-05,4.1661226e-05,3.1294805e-05,0.00021594397,2.4664951e-05,0.00013932563,0.00010458106,2.9034256e-05,8.3922777e-05,6.5376189e-05,4.8519703e-05,8.8232785e-05,0.00013657981,4.7513584e-05,6.7676656e-05,7.1410248e-05,4.5139172e-05,0.00010042105,3.986155e-05,5.269742e-05,6.0348043e-05,3.5686564e-05,6.52344e-05,3.6394615e-05,6.7748795e-05,0.0042296953,0.000180201,0.00010303443,4.9923178e-05,2.0331581e-05,0.00018414103,0.00014642406,8.9367607e-05,4.0268226e-05,0.098935569,2.3190046e-05,1.9682409e-05,3.3883395e-05,9.6222954e-05,0.00012701068,4.2004674e-05,4.8124782e-05,4.9632833e-05,9.2641479e-05,6.9933045e-05
Ali,0.10092471,0.049856282,0.031930182,0.029052581,0.048713845,0.0059735166,0.024593894,0.026647703,0.029309527,0.010996981,0.0023597814,0.010790427,0.014170079,0.017825256,0.0035408439,0.021285703,0.0069963299,0.025056287,0.0066991595,0.0055254508,0.0054809015,0.018539457,0.014569456,0.0061741681,0.0047206839,0.2195534,0.0041260997,0.00089220785,0.0037788006,0.0062676524,0.0035556881,0.0089549873,0.024770941,0.0083452211,0.0040974595,0.0059139383,0.0025798465,0.00051290969,0.00057845071,0.0059298712,0.00046238019,0.0013197156,0.00047077302,0.0020542754,0.014197991,0.0061383591,0.003382287,0.0026586734,0.0013380178,0.0040699244,0.00044982128,0.0004326851,0.0016082688,0.0012455959,0.0010600419,0.0032397897,0.00048421131,0.0014877515,0.0013289256,0.0014551461,0.0010430196,0.0013309797,0.0013012652,0.0012973411,0.00061990165,0.00079405487,0.00039836322,0.0058526558,0.0012548797,0.0027646821,0.0014442506,0.0015945119,0.0016163447,0.00056872042,0.0013011277,0.0019831775,0.00024484163,0.0016422489,0.00065482579,0.0011679686,0.0015135645,0.0015030691,0.00030578233,0.0012171363,0.00098278106,0.00070379338,0.00077386739,0.0010736342,0.0034584649,0.0004065091,0.00095241984,0.0011277852,0.00026494274,0.00068338065,0.00043108853,0.0011343731,0.00081617011,0.00056551072,0.0001028803,0.00071777146,0.0046249973,0.00047393753,0.00049994014,0.00090777297,0.00049407527,0.0016154594,0.0005244281,0.00033560506,0.00036744507,0.00085359518,0.00028247645,0.00017249453,0.00025085413,0.0005572464,0.00036419833,0.00034108385,0.00047979096,0.00070165905,0.0021233227,0.0098552087,0.0001341087,0.0004312111,0.00032517276,0.0014338033,6.7661357e-05,0.00068009924,0.0003678709,0.00036747543,0.00050315948,0.00020283236,0.00033879885,0.00082122275,0.00047954803,0.00043736197,0.00053018959,0.0002609304,0.0003995269,0.00060415741,0.00023437183,0.00026550867,0.00043455137,0.0002540056,0.00028208649,0.00011045293,0.00051039431,0.0076990684,0.0031864247,0.00060295117,0.00034536438,0.00027848091,0.0011179837,0.00090197196,0.0005237865,0.00039049567,0.026597779,0.00017319427,5.7962751e-05,0.00011053887,0.00070965363,0.00073968058,0.00097147929,0.00037830465,0.00026022197,0.00025432199,0.00031284064
Ankang,0.031907884,0.011943261,0.015856432,0.042519957,0.020418428,0.0023066811,0.0087434969,0.40753201,0.10487902,0.0049649274,0.00060602686,0.010515361,0.010018296,0.010658551,0.00055573477,0.059122371,0.0027353665,0.0051109292,0.0015709709,0.0029150075,0.0021137248,0.0043950572,0.010612624,0.0021996185,0.0024371095,0.0013127457,0.0036492733,0.00027616056,0.076932472,0.0045697725,0.0011236318,0.0037677579,0.0048855124,0.0016655055,0.002623298,0.0014248816,0.00062443649,0.0002327279,0.00033266186,0.0014523897,0.00036112935,0.00015593613,8.1316077e-05,0.0013312614,0.0026834947,0.0024818984,0.0021756183,0.00062098905,0.0028960409,0.0022622258,9.7728718e-05,0.00010090643,0.00092404533,0.001091557,0.00084726095,0.013084246,0.0001838736,0.00058208272,0.0035985777,0.00091394746,0.00050747981,0.0011700554,0.00091931206,0.00064256063,0.00033197302,0.00042689564,0.00017128977,0.0072514128,0.00024845651,0.0008932396,0.0017384335,0.00091716282,0.0019041228,0.00038828357,0.00037485962,0.0017004302,5.3772553e-05,0.00071110322,0.00035946775,0.00093685594,0.0040463473,0.00058297114,7.3375879e-05,0.0022060506,0.00011246634,9.6919155e-05,0.00041947835,0.00085935621,0.00164515,0.00028214641,0.00060426872,0.0010170967,3.9954914e-05,0.00046654746,0.00090214252,0.00093994561,0.00067894139,0.00030576396,3.1228185e-05,0.00049856354,0.00036955727,0.00027190268,0.00017917681,0.00047582982,0.00045929551,0.0076348901,0.00035269458,0.00011884875,0.00024505013,0.0024818564,0.00033945451,3.267217e-05,9.7780652e-05,9.2726848e-05,0.00010271046,0.00023055943,0.00040608807,0.00025010206,0.0023401474,2.2608338e-05,2.9945116e-05,0.00014620952,0.00039033009,0.0021949743,1.5788379e-05,0.00044842864,7.2170293e-05,5.7459653e-05,0.00069407739,2.3191103e-05,0.00023327217,0.00046598116,0.00021365113,0.00080629907,0.00087656572,0.00012279238,0.0020509507,0.00072077191,0.00052220472,0.00013205864,0.0007138927,0.00047400638,0.00012750063,2.7058974e-05,0.0005729423,2.1006649e-05,0.00057021681,0.00073048614,0.0001140437,0.00013045146,0.00065676322,0.0057595939,0.0016060742,0.00013507909,5.4679212e-05,0.00010478575,1.3301472e-05,1.9496373e-05,0.00089752984,0.0037118297,8.7321377e-05,0.00073695354,0.00041518372,3.0094147e-05,0.00012654031
Anqing,0.03243725,0.021729942,0.087249112,0.12030793,0.0021241081,0.0028099988,0.011409357,0.010770433,0.011480231,0.011428873,0.00069635878,0.13329109,0.10585897,0.0034501769,0.00063561339,0.038064538,0.0019448129,0.0017085611,0.0028727957,0.0020826222,0.0089742348,0.0082096263,0.021139699,0.0063658205,0.0035812614,0.0004424081,0.085865252,0.00034484041,0.0037042245,0.060871758,0.0014503737,0.001034956,0.00069532851,0.00035331965,0.0018365753,0.0025727668,0.00088109142,0.00033156388,0.00085038921,0.00051726749,0.0024678261,0.00020643121,9.3803161e-05,0.011255683,0.0004646148,0.00096819781,0.018198825,0.0011152628,0.003270903,0.013838519,9.346257e-05,0.00012247473,0.0017789464,0.0021158019,0.00049741084,0.0028450262,0.00024242706,0.00090852583,0.0049588553,0.0044664774,0.00044303142,0.0071502968,0.0017565581,0.0012525535,0.00051083107,0.0011213307,0.00024949924,0.0045416822,0.00043615341,0.00014615319,0.0039827142,0.0068215981,0.0004543625,0.00021854053,0.0013589502,0.00010140358,6.2721549e-05,0.0016431908,0.00024117177,0.0013876281,0.0020474958,0.00063225334,7.9294772e-05,0.0021010229,8.3801845e-05,0.00014015895,0.0011935253,0.00063000279,0.0024784334,0.0026400496,0.00048501753,8.0613927e-05,4.8356373e-05,0.012305157,0.00034752519,0.00018321982,0.00046098468,0.0012567739,4.2181069e-05,0.0020466464,0.00014585403,0.00035511494,0.00033515848,0.0029080958,0.00036791791,0.0019948242,3.2684029e-05,0.00027936753,0.00027421814,0.00017514547,0.00026115764,3.8156229e-05,0.00011092128,0.00013946441,0.00012954053,0.00035271079,0.0012629334,0.00020193028,0.0005375195,6.9482968e-06,9.5618311e-05,0.00017611786,0.00032072528,0.00014332483,1.6579143e-05,0.00024489204,8.494119e-05,9.769048e-05,0.00039733054,2.5619727e-05,0,0.00093396584,0.00026786901,0.00082142564,0.00089341245,0.00016798796,0.00030972494,0.00074702836,0.00098337015,0.00041828524,0.0012242618,0.013128859,0.00016752416,3.3704156e-05,0.0054784518,7.4636021e-06,0.0001565081,0.00060484745,0.00056309319,7.5519048e-05,0.0044211322,0.00028766294,9.0862482e-05,0.00023015625,1.7339949e-05,0.00093631656,1.6031483e-05,2.2508238e-05,0.0049114861,0.00027190595,3.7719784e-05,0.0038972694,0.00062939816,3.2800895e-05,0.00025370687
Anshan,0.14950675,0.0035029028,0.023468273,0.0054868093,0.00082452878,0.16166233,0.050182625,0.0020202292,0.0012227959,0.013009916,0.0071002386,0.0046904471,0.0083358314,0.0053205261,0.019964405,0.0059073176,0.00020050729,0.00026244748,0.00041552309,0.0033139795,0.001230718,0.0013142407,0.0015807337,0.017323934,0.22770807,0.00032955177,0.0017601776,0.0059003269,0.00036680837,0.0012353328,0.012028592,0.00022781158,0.0005788808,0.00044059781,0.00015720569,0.00041190076,0.00012685566,0,6.4366923e-05,0.0016327617,0.00016251507,4.3801057e-05,0.015963792,0.0013957458,0.00019128311,0.00120288,0.0020068955,0.00017014853,0.00049233188,0.0028734556,0.00073393258,0.0082670944,0.00013055936,0.0026165562,0.00027278851,0.00042438275,0.014529189,0.0020734096,0.00015846676,0.0010862324,0.0024688032,0.0012017922,0.0061799032,0.00010752517,0.00046312718,0.00076860347,0.0510275,0.00055323405,7.0228269e-05,4.9119982e-05,0.00014793,0.0012678041,4.8748984e-05,0.00030953028,0.00021262284,4.397732e-05,0.00040990969,0.0025302944,0.00057977743,0.0029155853,0.00041022696,0.0021513132,0.0026062376,0.00053189958,2.2260035e-05,2.9142156e-05,0.00060034161,0.00091121014,0.00021281869,0.00022572655,0.00047805054,2.7787586e-05,9.9103339e-06,0.00030170548,7.0782642e-05,2.4284792e-05,7.1515244e-05,0.00047491341,0.00049702169,0.00012667009,4.5100137e-05,2.7173145e-05,0.00090268588,0.00036720561,0.00017856882,0.00029208648,1.874568e-05,2.8205561e-05,0.00019784752,2.6182229e-05,0.00017112658,0.0028187056,0.0038934945,2.5255509e-05,0.0020023721,2.344563e-05,5.6962354e-05,2.1085729e-05,0.00028437311,1.305944e-05,1.5296713e-05,2.3456073e-05,1.9625482e-05,7.3563442e-05,0.00014711936,0.0002074146,0.047354385,1.7442856e-05,0.0001107461,0.00066900418,9.8344048e-05,7.4459019e-05,0.021538421,3.6784271e-05,6.8530337e-05,0.035790857,2.4815016e-05,0.00016218625,8.1405839e-05,0.00031115351,7.9689783e-05,5.9912227e-05,0.00025796484,0.00024443014,0.00010025814,5.3861559e-06,2.6979945e-05,0.00016418319,0.00015538191,7.6991208e-06,0.00080514219,6.5627701e-05,5.71368e-05,2.7553107e-05,3.7891149e-05,4.8216748e-05,0.00010714354,0.0013694045,0.00014491221,6.6403802e-05,6.4321018e-06,6.0011925e-05,0.00014438314,0.0006387598,0.00034786874
Anshun,0.020122266,0.087376626,0.017106338,0.027467147,0.045492578,0.0010539931,0.0056155742,0.013177228,0.060477647,0.003600015,0.00031854478,0.0072310392,0.0081055837,0.0044843327,0.00052290703,0.0099874196,0.031730194,0.086975384,0.012601731,0.0014178415,0.0047465873,0.02919297,0.02337618,0.0020006053,0.0010664529,0.0011388389,0.0026302301,0.00014111507,0.0030518659,0.0064511251,0.0007780682,0.28912265,0.0037591483,0.0011628928,0.02388262,0.0098540631,0.010138059,0.00010692763,0.00067446172,0.0009205498,0.00033054492,0.0027715255,9.025016e-05,0.0011179908,0.0012978925,0.00076513186,0.0019585925,0.0044837378,0.00062109436,0.0022179018,4.9116886e-05,8.1623684e-05,0.0024305208,0.00040487136,0.00041060213,0.0028299815,8.829441e-05,0.00038721188,0.0017316941,0.00065983755,0.00018422679,0.00066036629,0.00038180017,0.0027454863,0.00020956919,0.00028494914,8.1821734e-05,0.0073089105,0.0022938613,0.0099196421,0.0024676043,0.00080713777,0.011185401,0.00010889188,0.0012901021,0.0013503576,3.0514742e-05,0.00053611046,0.00011466366,0.00033216263,0.00064751058,0.00034731874,5.6174499e-05,0.00048506877,0.007959001,0.0015901131,0.00030567378,0.00024462469,0.0056971766,0.00021746654,0.00031625802,0.0014961874,0.00073478963,0.00044467339,0.00028696788,0.0053735229,0.0014068667,0.0002351226,1.6985144e-05,0.0006967855,0.011541142,0.0010631981,0.00014431835,0.00062428973,0.00020498303,0.00081851279,0.00016792802,0.00059722575,0.00013803412,0.00096461865,8.3385815e-05,2.9122407e-05,4.2980997e-05,0.0015296911,7.6889529e-05,0.00070781508,0.0006640177,0.0021746907,0.000448557,4.3954595e-05,0.00016837317,0.0015691983,0.0010420415,0.00058533688,8.1525502e-06,0.00022421845,7.1255067e-05,0.00073968497,0.00027215745,3.0001099e-05,0.00026718864,0.0015831015,9.2979604e-05,0.00087851578,0.00061920037,5.4321606e-05,0.00068896523,0.0003383197,0.00012583767,0.00010254184,0.00039263755,0.00021650795,7.8261956e-05,1.5376553e-05,0.00050213132,2.0811014e-05,0.0046136489,0.0003134074,0.00022289067,0.0026644832,0.00060292436,0.00036279919,0.00021872603,0.00098026414,0.00011845209,0.00014515118,7.5920744e-06,1.8518146e-05,0.00066614515,0.00027915263,0.00073276053,0.0004272178,0.0001081413,3.1149418e-05,9.4018332e-05
