,Beijing,Guangzhou,Shanghai,Wuhan,Chengdu,Shenyang,Tianjin,Xian,Chongqing,Jinan,Haerbin,Hangzhou,Nanjing,Taiyuan,Changchun,Zhengzhou,Nanning,Kunming,Foshan,Shijiazhuang,Fuzhou,Shenzhen,Changsha,Qingdao,Dalian,Wulumuqi,Hefei,Jilin,Shiyan,Nanchang,Tangshan,Guiyang,Lanzhou,Yinchuan,Liuzhou,Dongguan,Guilin,Anshan,Shantou,Huhehaote,Wenzhou,Zhanjiang,Benxi,Zhenjiang,Xining,Baotou,Changzhou,Zhongshan,Kaifeng,Suuzhou,Qiqihaer,Jinzhou,Huizhou,Weifang,Jincheng,Xiangfan,Fushun,Cangzhou,Jingzhou,Xuzhou,Chengde,Nantong,Yantai,Hengyang,Liaocheng,Taian,Dandong,Yichang,Jiangmen,Yibin,Zhuzhou,Yangzhou,Zunyi,Datong,Xiamen,Mianyang,Jiamusi,Zibo,Zhangjiakou,Dongying,Jiaozuo,Langfang,Chaoyang,Anyang,Baise,Maoming,Jining,Baoding,Zhuhai,Bengbu,Handan,Suining,Yulin,Wuhu,Nanyang,Luzhou,Changde,Zaozhuang,Yanbian,Quanzhou,Yuxi,Zhaoqing,Binnzhou,Jinhua,Xinxiang,Luoyang,Tianshui,Shaoguan,Puyang,Nanchong,Xingtai,Tieling,Fuxin,Wuzhou,Qinhuangdao,Qingyuan,Ganzhou,Qinzhou,Yuulin,Shihezi,Meizhou,Huaihua,Shaoyang,Baoji,Suihua,Changzhi,Liaoyang,Yangjiang,Pingdingshan,Mudanjiang,Anqing,Xiangtan,Panjin,Yiyang,Qianjiang,Yingkou,Enshi,Luohe,Zhoukou,Linyi,Xiaogan,Huanggang,Hengshui,Jixi,Huangshi,Yili,Panzhihua,Xuchang,Taiizhou,Hechi,Wuxi,Xianyang,Weinan,Loudi,Kelamayi,Shangrao,Shuangyashan,Liaoyuan,Ezhou,Tongchuan,Xishuangbanna,Xianning,Heze,Daqing,Dezhou
Aba,0.04173877,0.022681666,0.02385728,0.012776741,0.35192535,0.010197958,0.022855863,0.038312164,0.059137039,0.014997353,0.0035431678,0.010895712,0.013858364,0.011029919,0.0016852346,0.010766016,0.0029890699,0.011301742,0.0063724096,0.0068889093,0.0061168483,0.0037882826,0.0078499357,0.0047351556,0.0031514113,0.002469148,0.002532641,0.0020548112,0.0051537592,0.0017885235,0.0039633627,0.0036789785,0.011491322,0.0041870433,0.0022146248,0.0016341364,0.0025736301,0.0013405231,0.0013005578,0.0032453327,0.00077509827,0.0015630964,0.00030455249,0.0028986343,0.00038681827,0.00093100078,0.0034178146,0.0023787103,0.0031948758,0.0051567751,0.00093863278,0.0011284057,0.0014745247,0.0024357832,0.0011196839,0.0023911684,0.0017397619,0.0027545234,0.0024094963,0.0019824416,0.0031547625,0.001122262,0.0014019263,0.0015141827,0.001188798,0.0022227529,0.00076886004,0.0039428695,0.0022390025,0.0043393124,0.0010630689,0.0019237829,0.0031768112,0.00062813336,0.00060361649,0.049339752,0.00035934554,0.0023975509,0.0039330467,0.0007395702,0.0028426334,0.005202678,0.00078293105,0.0026995086,0.00068939733,0.0003608417,0.0016023727,0.0046262674,0.0026450919,0.00062232314,0.0021699673,0.010941547,0.00048470447,0.00064815259,0.0018159215,0.0045556154,0.0013284406,0.0013016056,0.00019945757,0.00055958181,0.0029754722,0.00053234977,0.0013786991,0.0012585862,0.0010394405,0.0022838212,0.0031401559,0.0004768566,0.00080959885,0.0064913286,0.00064290322,0.00029150118,0.00051935013,0.00051783196,0.00053717053,0.0007981075,0.00055941822,0.00055628846,0.00094450073,6.7174399e-05,0.00067373346,0.00085400353,0.001000784,0.0037714863,0.00085619451,0.0010217646,0.0017476887,0.00038849003,0.00096067702,0.00025396339,0.00031700252,0.0013763773,0.00038178515,0.001657214,0.00055240764,0.00050320135,0.0029500756,0.0010916132,0.00071006316,0.00071486313,0.0028515478,0.0010970427,0.00070857007,8.7075914e-05,0.00043799776,0.00012653309,0.0017997459,0.0011804022,0.00041014467,0.00060560472,0.00096147678,0.0084411252,0.0032622207,0.00067697859,6.9020179e-05,0.00031918652,4.744168e-05,7.8745165e-05,0.0006233578,0.00084656532,0.00027206985,0.00053613126,0.00061428526,0.00023063232,0.0015111543
Akesu,0.052687406,0.012857229,0.019574159,0.0058992099,0.015725483,0.018468913,0.026615636,0.0093746367,0.010183521,0.013000493,0.0091232314,0.0076921277,0.0098550058,0.0082572684,0.0038167285,0.0056179171,0.0014510374,0.0040872353,0.0035951384,0.0060591521,0.0042511849,0.0022779054,0.0033048855,0.0047596968,0.0044658863,0.40706202,0.0015968167,0.0044595436,0.0014525278,0.0009683299,0.0050210786,0.00095059398,0.0031731623,0.0028521507,0.00089026927,0.00095586551,0.0010584754,0.0021027722,0.00085050326,0.0039048915,0.00057278082,0.00094720272,0.00053732029,0.002164878,0.00018588059,0.0013549763,0.0024925312,0.0014108159,0.0018518356,0.0040700933,0.0028483723,0.0018183302,0.00087820807,0.0023322178,0.00060628919,0.00083972749,0.0031692134,0.0027767437,0.00091814734,0.0014392313,0.0047451866,0.00093188478,0.0015482841,0.00064904023,0.00092791534,0.0017914324,0.0012533667,0.0012039594,0.0013135109,0.00060907911,0.00048500017,0.001476879,0.00065393673,0.00070180004,0.00040629719,0.0018149154,0.001057841,0.0021785856,0.005268025,0.00076378959,0.0015102256,0.0057474948,0.0012477679,0.0017235394,0.0003040591,0.00020525456,0.001195803,0.004776913,0.0016009235,0.00041510119,0.0015560566,0.00086324398,0.00026028973,0.00042680048,0.00071201216,0.00069797664,0.0004452543,0.00098169235,0.00043378425,0.00037509386,0.0013772682,0.00028001528,0.0013547266,0.00090810842,0.00061714352,0.00097121419,0.00043128529,0.00025023384,0.00055960734,0.00059134283,0.00051510002,0.00056391087,0.00093718249,0.00026615812,0.00072805525,0.00041052723,0.00030881574,0.00029975995,0.00061916473,0.018036114,0.00041425021,0.00027246624,0.00036627261,0.00068430028,0.0024229382,0.00063694274,0.002926934,0.00022567281,0.00044260271,0.00061584523,0.00017996504,0.00055866665,0.00061471724,0.00060469605,0.00021198334,0.00077060174,0.00070122418,0.00054664478,0.00039567535,0.00059059483,0.0012602272,0.00056162408,0.00064055816,0.00023014854,0.00021580448,0.13572605,0.0005182182,0.00059933804,0.00031537083,0.00024634187,0.0007505069,0.0021905127,0.0011203183,0.00023742902,0.018507934,0.00020016609,0.00013353672,0.00015724056,0.00030513713,0.00026896254,0.00020344858,0.00024271036,0.00041476673,0.00062099609,0.0013490297
Alaer,0.060290253,0.0154559,0.022984345,0.0069192608,0.01845796,0.02130194,0.030556511,0.010806527,0.01197053,0.015010571,0.010565891,0.0090528685,0.011534079,0.0094305206,0.004409594,0.0064956273,0.0017574169,0.0049561735,0.004328862,0.0069412304,0.0050539876,0.0027427925,0.0039090436,0.005516558,0.0051596458,0.3510305,0.0018683334,0.005162138,0.001689095,0.0011432891,0.0057687663,0.0011361421,0.003581252,0.0032012731,0.001069075,0.0011502742,0.001267433,0.0024305845,0.0010200211,0.004418411,0.00067761094,0.0011523205,0.00062185236,0.0025336208,0.00020780316,0.0015248323,0.0029210937,0.001700472,0.0021436255,0.004774198,0.0032844672,0.0020933913,0.0010550767,0.0026992789,0.00069801192,0.00097940537,0.0036635175,0.0031917074,0.0010796216,0.0016724774,0.005430386,0.0010912216,0.0017929524,0.00077182343,0.0010700148,0.0020711977,0.0014502625,0.0014105135,0.0015856432,0.00072341379,0.00057581936,0.0017255277,0.00077625875,0.00079935506,0.00048489406,0.0021134017,0.0012306524,0.0025181953,0.0060048448,0.00088146211,0.0017426306,0.0065921814,0.0014338869,0.0019900438,0.00036829815,0.00024855962,0.0013844218,0.0054672793,0.0019317291,0.00048381847,0.0017906924,0.0010124617,0.00031509794,0.00050039712,0.00082705265,0.00082828707,0.00052469977,0.0011386795,0.00050369234,0.00044706214,0.0016806764,0.00033685658,0.0015621515,0.0010710375,0.00071255403,0.0011225583,0.00049394917,0.00029934813,0.00064590363,0.00069120353,0.00059176056,0.00065099624,0.0010788696,0.00032100777,0.00083704429,0.00049225463,0.000368024,0.0003638735,0.00070271079,0.015482284,0.00049568019,0.00032356893,0.00043582818,0.00078630805,0.0028012295,0.0007313489,0.0033804214,0.00027296447,0.00051270524,0.00071499168,0.00021123219,0.00066217339,0.0007086894,0.00071526316,0.00024880699,0.00088967865,0.00082348014,0.00063437567,0.00045947411,0.00068496599,0.0014753927,0.00065870509,0.00073612888,0.00026775547,0.00025374205,0.12754654,0.00062536347,0.00069445372,0.00037219964,0.00029712713,0.00087954972,0.0025157066,0.001288142,0.00028142899,0.017323443,0.00023625555,0.00015540126,0.00018176312,0.00035832702,0.0003085711,0.00025200446,0.00028563657,0.00047993675,0.00071618697,0.0015541212
Alashan,0.15227071,0.014722402,0.033517675,0.011398094,0.024785605,0.035023426,0.071720003,0.030544409,0.018188815,0.03316551,0.013159375,0.013000036,0.01874326,0.032785604,0.0061976857,0.015707803,0.0013934702,0.0033049856,0.0039863757,0.019964995,0.0059267228,0.0025313224,0.005291211,0.010341514,0.0091204764,0.012593604,0.0031331315,0.007088447,0.0035895048,0.0015913506,0.012674942,0.0011333512,0.020343648,0.034171637,0.0010142128,0.0010730337,0.0012908998,0.0040517025,0.0010173376,0.018681762,0.00086532251,0.00085691867,0.00094834654,0.0040745391,0.0011160406,0.0075136113,0.0045716584,0.0015359328,0.0048914672,0.0071947867,0.0041143776,0.0038430217,0.001018172,0.0053569701,0.0019381728,0.0019037671,0.0056729912,0.0076706122,0.0016873849,0.0032399451,0.012411078,0.0016866784,0.0033185179,0.00092374246,0.0025476682,0.0044981188,0.002307964,0.0024261412,0.0013866942,0.0007678636,0.00071456222,0.0028682319,0.00090838662,0.0025791347,0.00052997356,0.0036875316,0.0013071471,0.0052932585,0.016950055,0.0018484707,0.0044935729,0.016392609,0.0027915146,0.0048208424,0.00028430107,0.00020289729,0.0029583584,0.015162928,0.0017044299,0.00088278628,0.0046990085,0.001507705,0.00025720337,0.00079317395,0.0017980413,0.00092698158,0.00077606693,0.0022969031,0.0006441031,0.00050129745,0.0010062136,0.00031512807,0.0034277648,0.0014648119,0.0017563464,0.0028285462,0.0016569849,0.00031574771,0.00154922,0.0011671767,0.0015884312,0.0010113033,0.0018651756,0.00028335741,0.001741474,0.00049296661,0.00041923072,0.00027853557,0.0034904144,0.00032284063,0.00051827769,0.00039422297,0.00051065935,0.0024432012,0.0034463154,0.0021591604,0.0055804723,0.00022906265,0.0011914737,0.00087032706,0.00033404837,0.00085351911,0.0012520601,0.00096644368,0.00040686288,0.0015476944,0.0013183622,0.0013774105,0.00096264369,0.0013493322,0.002555117,0.0010751332,0.0018662897,0.00029948306,0.00039151513,0.00049385535,0.00042498672,0.0015787286,0.00049528247,0.00025242001,0.0013560636,0.0081482144,0.0039737558,0.00036145034,0.00033128869,0.00032545615,0.00016763839,0.00026886138,0.00057050118,0.0010398327,0.00011370861,0.00043366358,0.001070828,0.00095604011,0.0036466313
Aletai,0.03973078,0.0058304147,0.011597679,0.0032194116,0.0069358308,0.014348602,0.019451855,0.0053380717,0.0048824728,0.0087306837,0.0074315236,0.0043617548,0.0058413817,0.0057113264,0.0030723065,0.0034507006,0.00059157694,0.0015029233,0.0016033755,0.0042527435,0.0022100084,0.0010277515,0.0016604739,0.0032064787,0.00327299,0.66776841,0.00093016542,0.0035196533,0.0007954036,0.00051259676,0.0037140244,0.00040336266,0.0018513006,0.0019821939,0.00038475057,0.00043148247,0.00047276962,0.0015679873,0.00040449825,0.0030410846,0.00031369602,0.0003854366,0.00040717957,0.0012941488,0.00010621205,0.0011113585,0.0014686288,0.000628616,0.001146827,0.002414448,0.0024590784,0.0013943754,0.0004040652,0.0015710528,0.00038370038,0.00046168634,0.0024338793,0.0019635927,0.0004785129,0.00090067934,0.003700417,0.00056503144,0.0010670012,0.00031160643,0.00061657876,0.0011785182,0.00093593315,0.00062912195,0.00057525652,0.00025608628,0.00023843892,0.00089811368,0.00029035439,0.00052728802,0.00020304655,0.00085853584,0.00086168956,0.0014656159,0.004087339,0.00053066612,0.00094133248,0.0041795726,0.00096413568,0.0011003216,0.00012123994,8.656559e-05,0.00077020398,0.0034656815,0.0007080214,0.00025093916,0.0010311865,0.00039789437,0.00010890464,0.00024649557,0.00040846456,0.00030022088,0.00022416137,0.00062583042,0.00033618327,0.00018951196,0.00049225608,0.00012444991,0.00093722484,0.00050810309,0.0003896401,0.00058113864,0.00023836173,0.00011736353,0.00036255474,0.00028366326,0.00035083442,0.00044169197,0.00073519404,0.00011479436,0.00054361298,0.00018758018,0.00015116915,0.00012177958,0.0004270284,0.022638111,0.00019903211,0.00012717948,0.00017092818,0.00038410124,0.0020319182,0.00041741663,0.0022218019,9.6736698e-05,0.00026407214,0.00048837712,0.00010065137,0.0002741528,0.0004677422,0.00029788017,0.00011224034,0.00057584379,0.00034976316,0.0003260658,0.00023868736,0.00038264247,0.00069357294,0.00031115168,0.00044476193,0.00018340051,0.00011655329,0.012174946,0.00018921825,0.00036186289,0.00017741552,0.00010162544,0.00044740615,0.0012774569,0.00067125337,0.00011421284,0.025866794,0.00010873074,0.00010758628,0.00012301175,0.00016633205,0.00016125841,6.672848e-05,0.00012854067,0.00026368736,0.00052286021,0.0009223673
Ali,0.085309875,0.038672227,0.042392781,0.014044302,0.046276098,0.028436092,0.0446701,0.020648335,0.027824336,0.024123943,0.012922239,0.017584915,0.021314032,0.014718614,0.0055566725,0.011537757,0.0049563416,0.015701602,0.011035299,0.010657663,0.010832598,0.0068998338,0.0087103953,0.0087953523,0.0074200064,0.11756907,0.0035238577,0.00663871,0.0033934753,0.0024036209,0.008298183,0.0030495449,0.0063750651,0.0048834847,0.0028225951,0.0028923696,0.0032247565,0.0034099483,0.0024174498,0.0060975614,0.0013680019,0.0032524883,0.00084934596,0.0046342339,0.00036359618,0.0019999537,0.0054325161,0.0043381793,0.0037748543,0.0087997462,0.0037696596,0.0028614829,0.0025967059,0.0043115178,0.0011989287,0.0019655723,0.0049307494,0.0048452228,0.0023057036,0.0029086774,0.007373777,0.0019608022,0.0027810943,0.0018107184,0.0017423302,0.0034068378,0.0020236462,0.0029954216,0.0041238077,0.0019436575,0.0013155096,0.0030951368,0.0019739067,0.0011417754,0.0010869314,0.004882168,0.0014661465,0.004034773,0.0082646445,0.0013604648,0.0030449845,0.0097084615,0.0019504517,0.0033885028,0.001065263,0.00067442146,0.0023324823,0.0080913229,0.0049674726,0.00087502411,0.0029265179,0.0024338216,0.00086286329,0.00095272147,0.001582897,0.0021731742,0.0011641208,0.0019395541,0.00065615418,0.0009898959,0.0055158126,0.00086221502,0.0024261985,0.0021115904,0.0012280963,0.0020489975,0.00095670031,0.00072156017,0.0010819873,0.0015900207,0.00093843397,0.00085625165,0.0014301128,0.00084966234,0.0011883625,0.0012214138,0.00084516423,0.001030011,0.0010963037,0.0038953665,0.0011620235,0.00078175883,0.0010546261,0.0015138241,0.0033087853,0.0012093452,0.0046393259,0.00072714819,0.00094004222,0.00089950144,0.00041724261,0.0015150612,0.00097498587,0.0016280514,0.00052198746,0.0012489268,0.0018382198,0.0011644973,0.00083325383,0.0011446963,0.0029652217,0.001314977,0.0011419507,0.00033042784,0.00052135788,0.013156511,0.0019867729,0.0012574491,0.00072858222,0.0008267069,0.0016126242,0.0046719672,0.0023356432,0.00065781392,0.0041292481,0.00048220104,0.00018808546,0.00023821814,0.00072849475,0.00055750124,0.00091603112,0.00059983237,0.00082086503,0.00085213008,0.0024499235
Ankang,0.027275232,0.0093686945,0.021289839,0.020786422,0.019615775,0.011104781,0.016058894,0.31934387,0.10068657,0.011014088,0.0033560894,0.01733024,0.015240037,0.0089014169,0.00088196452,0.032407931,0.0019595002,0.0032387797,0.0026172178,0.0056858207,0.0042246196,0.0016543199,0.0064162275,0.0031685206,0.0038731205,0.00071088034,0.0031517188,0.0020780365,0.06984895,0.0017723208,0.0026511503,0.001297458,0.0012714493,0.00098556908,0.0018274297,0.00070472369,0.00078925394,0.0015646925,0.0014059092,0.001510186,0.0010800964,0.00038868377,0.00014833945,0.0030370342,6.9499961e-05,0.00081759815,0.0035335748,0.0010247429,0.0082611572,0.004946519,0.00082823975,0.00067487749,0.0015087381,0.0038204122,0.00096907,0.0080274901,0.0018935929,0.0019165089,0.0063137807,0.0018474262,0.0036273867,0.0017432108,0.0019867503,0.00090693892,0.00094344043,0.001851961,0.0008797636,0.0037524806,0.0008256616,0.0006349671,0.0016010799,0.0018003016,0.0023513947,0.00078811783,0.00031668693,0.0042332521,0.00032562915,0.001766762,0.0045881966,0.0011034274,0.0082332183,0.0038082123,0.00047332924,0.0062107946,0.00012327303,9.3929582e-05,0.001278598,0.0065493094,0.0023885915,0.00061409478,0.0018777134,0.0022195174,0.00013159242,0.00065781893,0.003349664,0.001820866,0.00097920332,0.0010603773,0.00020141145,0.00069533412,0.00044569949,0.00050022758,0.00087929288,0.0011194018,0.0011543537,0.0097927679,0.0006506362,0.00025848342,0.00072964763,0.0046751986,0.0011403582,0.00016401362,0.00056351993,0.00014296252,0.00033881739,0.00083481122,0.00072332047,0.0003712681,0.0012217702,9.0368243e-06,0.00026239565,0.00026803437,0.0012801796,0.002343385,0.00078080993,0.00080600658,0.00092046342,0.00011498432,0.0013112629,0.00010400673,0.00029049019,0.00086931582,0.0004393367,0.0030351387,0.00087273602,0.00059435659,0.0095429704,0.0014047632,0.0018774304,0.00057574349,0.0049262822,0.0024815407,0.00052191876,8.1862254e-05,0.00059183448,3.6302061e-05,0.00035954716,0.0015406284,0.00024326202,0.0003916147,0.00095804961,0.030169983,0.0072422423,0.00023012182,8.5843966e-06,0.00029502674,4.3648546e-05,4.2489036e-05,0.00093177649,0.0028293061,8.3267772e-05,0.0011814922,0.001324415,0.00010197292,0.0010020959
Anqing,0.021181214,0.013019302,0.089468589,0.044930797,0.0015587096,0.010331387,0.016009862,0.0064468354,0.0084198348,0.01936869,0.0029452606,0.16778512,0.12297725,0.0022006092,0.00077043843,0.015940178,0.0010648214,0.00082730993,0.0036550541,0.0031035031,0.013701324,0.0023596758,0.0097646023,0.0070052018,0.0043483325,0.00018302862,0.05664672,0.0019817469,0.002570516,0.018034978,0.002615413,0.00027237472,0.00013828358,0.00015977012,0.00097763543,0.00097194348,0.000851132,0.0017025131,0.0027457525,0.00041096612,0.0056425794,0.00039308062,0.0001307231,0.019613137,9.1913481e-06,0.00024377554,0.022577795,0.0014054574,0.0071298899,0.023110407,0.00060498277,0.00062563841,0.002218765,0.0056582426,0.00043464167,0.0013336395,0.0019066279,0.00228652,0.006647648,0.0068975223,0.0024199749,0.008135938,0.002900134,0.0013507409,0.0011093549,0.0037172065,0.00097909362,0.0017960962,0.0011072554,7.9392716e-05,0.0028035029,0.010229273,0.00042874028,0.00033900611,0.00087692268,0.00019283358,0.00029011855,0.0031187192,0.0023508683,0.0012488002,0.0031817939,0.0031539844,0.00039067648,0.0045190029,7.0193779e-05,0.00010376883,0.0027789932,0.0036677948,0.0027509866,0.0043905172,0.0011514184,0.00013440014,0.00012169296,0.013249865,0.00098594367,0.0002712045,0.00050800746,0.003330623,0.00020779013,0.0021802995,0.00013439502,0.00049919305,0.0012565676,0.0052252718,0.00070664154,0.0019547388,4.6074155e-05,0.00046393439,0.00062387236,0.00025203087,0.00067035021,0.00014629423,0.00048860449,0.00016434741,0.00032662728,0.00097603831,0.001718994,0.00022905275,0.00021441396,2.1217406e-06,0.00064009067,0.00024674238,0.00080366044,0.00011690803,0.00062617498,0.00033659021,0.00082731403,0.00014935955,0.00057353667,8.775536e-05,0,0.0013312864,0.00042057971,0.0023622895,0.0006794445,0.00062102778,0.0011009341,0.0011124689,0.0027010781,0.0013932417,0.0064532636,0.052508325,0.0005240093,7.7880378e-05,0.0043235274,9.8520092e-06,7.5396207e-05,0.00097449831,0.00091778158,0.00017324002,0.0049256353,0.0011509528,0.00031298544,0.00029957153,2.0797823e-06,0.0020140308,4.018276e-05,3.746602e-05,0.0038952405,0.00015828968,2.7472407e-05,0.004774624,0.0015338904,8.4886257e-05,0.0015350019
Anshan,0.040066049,0.00086102579,0.0098715243,0.00084114314,0.00024831076,0.24381148,0.028889181,0.00049619816,0.00036811272,0.0090474956,0.012317882,0.0024224432,0.0039736147,0.0013940799,0.0099268879,0.0010154673,4.5093062e-05,5.2179808e-05,0.00021699843,0.0020269293,0.00077079154,0.00015502752,0.00029972306,0.0078172483,0.11325703,5.5958236e-05,0.00047638783,0.013906786,0.00010433171,0.00015030367,0.0088851404,2.4622165e-05,4.7268738e-05,8.1806064e-05,3.4371402e-05,6.3829359e-05,5.031137e-05,0,8.5307492e-05,0.00053236858,0.00015218195,3.4277728e-05,0.0091164326,0.00099764117,1.5536003e-06,0.00012421706,0.0010208378,8.795625e-05,0.00044000522,0.0019685518,0.0019487862,0.017330503,6.6794871e-05,0.0028691053,9.7846478e-05,8.1671977e-05,0.046876628,0.0021380839,8.7207936e-05,0.00068841252,0.0055258472,0.00056093976,0.0041837646,4.7608603e-05,0.0004124465,0.0010448942,0.082019148,8.9715042e-05,7.3148897e-05,1.0944158e-05,4.2727603e-05,0.00077984842,1.8879385e-05,0.00019672734,5.630648e-05,3.4309037e-05,0.00077788572,0.0019706923,0.0023181384,0.0010760371,0.00026184323,0.0044036424,0.0052690438,0.00046956223,7.6565061e-06,8.8659752e-06,0.0005736954,0.0021764756,9.667419e-05,0.00015393311,0.00046596943,1.9002064e-05,1.0244769e-05,0.00013333903,8.2405784e-05,1.4752054e-05,3.2327276e-05,0.00051630143,0.0010041165,5.5361849e-05,1.7059857e-05,1.5685641e-05,0.0013883573,0.00027088223,0.00014068094,0.0001174606,1.0850697e-05,1.9267974e-05,0.00018465792,1.546205e-05,0.00018023447,0.0044333055,0.0070198393,1.2218171e-05,0.0020683821,2.66171e-05,3.1810268e-05,9.8216621e-06,4.6531008e-05,1.6366602e-06,4.2038475e-05,1.3491377e-05,2.0181642e-05,2.4614287e-05,0.0022790422,0.00011670316,0.18918914,1.0954411e-05,6.5596347e-05,0.00094000465,3.8380962e-05,4.3551868e-05,0.013879472,4.3411107e-05,2.1385797e-05,0.054258523,3.6214855e-05,9.9063861e-05,9.1761403e-05,0.00042526666,0.00017236286,9.8336527e-05,0.00033105946,0.00023169438,3.2477489e-05,2.9173836e-06,5.3374612e-06,0.00010859324,0.00010382303,7.2530345e-06,0.0003679918,0.00010774083,8.0732917e-05,1.4731846e-05,1.8653242e-06,4.2572701e-05,0.00011015897,0.00093481433,4.7190457e-05,1.5864204e-05,1.9227062e-06,3.0152104e-05,0.0001444039,0.00067813619,0.00086368366
Anshun,0.021058133,0.083935883,0.028128982,0.016437109,0.0535093,0.0062145686,0.012628135,0.01264304,0.071073678,0.0097776986,0.0021605324,0.014593567,0.015099426,0.0045834161,0.0010163204,0.0067012751,0.027808204,0.067449829,0.025705312,0.003385413,0.011617331,0.01345575,0.017299466,0.0035294932,0.0020766042,0.00075495791,0.0027816566,0.0013005962,0.0033932376,0.0030620558,0.0022490418,0.12181792,0.0011972512,0.00084214166,0.020356095,0.0059685293,0.015680112,0.00088053205,0.0034892504,0.0011716493,0.0012110634,0.0084516457,0.00020169173,0.0031235066,4.1146656e-05,0.00030859101,0.0038963266,0.0090621438,0.0021696807,0.0059392746,0.00050978162,0.00066843457,0.0048598167,0.0017353901,0.00057487576,0.0021250353,0.0011136321,0.0015615334,0.003718765,0.0016328289,0.0016131042,0.0012049525,0.0010105582,0.0047428081,0.00072928117,0.0015137015,0.00051492699,0.0046311969,0.0093335614,0.0086336695,0.0027817695,0.0019400462,0.016907403,0.0002707427,0.0013344308,0.0041165781,0.00022627992,0.0016308084,0.0017925485,0.00047907012,0.0016125191,0.0027784113,0.00044372387,0.0016717595,0.010674877,0.0018854265,0.0011406563,0.0022828096,0.010136334,0.00057961629,0.0012028335,0.0039980148,0.0029610463,0.00076769072,0.0013043815,0.012742271,0.0024843706,0.00099827328,0.00013417598,0.0011900076,0.017036941,0.0023936156,0.00086718979,0.0017978835,0.00063075059,0.0012852518,0.00037909661,0.0015886767,0.00050320742,0.0022246876,0.00034294648,0.00017903937,0.0003035418,0.0028860146,0.00031068853,0.003137396,0.0014479289,0.0039504199,0.00028674616,2.1508792e-05,0.0018059147,0.0035203909,0.0041839211,0.00076512303,0.00049382634,0.00049372551,0.001113096,0.0018112194,0.00062944868,0.00016478061,0.00040740375,0.0036155313,0.00023413303,0.0040485829,0.00075481958,0.00032206153,0.0039237182,0.00080734514,0.00055384265,0.00054733621,0.0033174832,0.0013876556,0.00039220212,5.6969932e-05,0.00063490566,4.4034499e-05,0.0035600227,0.00080910786,0.00058229584,0.0097878128,0.0010771173,0.0023270394,0.0012078081,0.0020434132,2.2765117e-05,0.00050025973,3.051003e-05,4.9430111e-05,0.00084644187,0.00026053059,0.0008554201,0.00083862976,0.00042231312,0.00012926412,0.00091151342
